season,date,event,weight_class,result,result_type,score,opponent,opponent_id,opponent_school,wrestler,wrestler_id,wrestler_school
2015,01/23,Buffalo - Old Dominion Dual,125,L,FALL,2:51,Max Soria,12190,Buffalo,Josh Markham,25207,Old Dominion
2015,01/03,Franklin & Marshall Open,125,L,FALL,0:54,Austin Camacci,23581,Millersville,Josh Markham,25207,Old Dominion
2015,01/03,Franklin & Marshall Open,125,L,SV-1,10 - 8,David Sheesley,20805,Lock Haven,Josh Markham,25207,Old Dominion
2015,01/03,Franklin & Marshall Open,125,W,DEC,9 - 3,Nick Demarco,21283,Kutztown,Josh Markham,25207,Old Dominion
2015,11/16,Wolfpack Open,125,L,FALL,4:24,Trung Duong,23478,Newberry,Josh Markham,25207,Old Dominion
2015,11/16,Wolfpack Open,125,W,MD,13 - 2,George Carpenter,20298,Penn State,Josh Markham,25207,Old Dominion
2015,11/16,Wolfpack Open,125,L,DEC,2 - 1,Michael Beck,19998,Maryland,Josh Markham,25207,Old Dominion
2015,11/09,Hokie Open,125,L,MD,8 - 0,Will Mason,12187,Virginia,Josh Markham,25207,Old Dominion
2015,11/09,Hokie Open,125,L,MD,14 - 6,Joaquin Marquez,12146,The Citadel,Josh Markham,25207,Old Dominion
2015,11/01,The Citadel Open,125,L,DEC,6 - 5,Travis Laxton,39093,Newberry,Josh Markham,25207,Old Dominion
2015,11/01,The Citadel Open,125,W,TF4,20 - 3 5:30,Trae Green,21652,Life University,Josh Markham,25207,Old Dominion
2015,11/01,The Citadel Open,125,W,TF4,23 - 8 6:57,Bryan Mol Perez,20158,UNC Pembroke,Josh Markham,25207,Old Dominion
2015,11/01,The Citadel Open,125,W,DEC,13 - 6,Alexander Battaglia,12178,Unattached,Josh Markham,25207,Old Dominion
2015,11/01,The Citadel Open,125,W,DEC,10 - 4,Landon LoAlbo,20795,Gardner-Webb,Josh Markham,25207,Old Dominion
2015,03/07,MAC Championships,133,L,DEC,5 - 1,Kagan Squire,13386,Ohio,Michael Hayes,15134,Old Dominion
2015,03/07,MAC Championships,133,W,MFOR,0 - 0,Vincent Pizzuto,13387,Eastern Michigan,Michael Hayes,15134,Old Dominion
2015,03/07,MAC Championships,133,L,DEC,2 - 0,Tyler Keselring,13388,Central Michigan,Michael Hayes,15134,Old Dominion
2015,03/07,MAC Championships,133,W,DEC,12 - 6,Leighton Gaul,15052,Northern Iowa,Michael Hayes,15134,Old Dominion
2015,02/22,Old Dominion - Northern Illinois Dual,133,W,DEC,7 - 5,Jordan Northrup,13353,Northern Illinois,Michael Hayes,15134,Old Dominion
2015,02/20,Old Dominion @ Northern Iowa (Senior Night),133,L,DEC,12 - 6,Leighton Gaul,15052,Northern Iowa,Michael Hayes,15134,Old Dominion
2015,02/15,Old Dominion - Central Michigan Dual,133,L,DEC,2 - 0,Tyler Keselring,13388,Central Michigan,Michael Hayes,15134,Old Dominion
2015,02/13,Old Dominion - Eastern Michigan Dual,133,L,MD,10 - 2,Vincent Pizzuto,13387,Eastern Michigan,Michael Hayes,15134,Old Dominion
2015,02/06,North Carolina State - Old Dominion Dual,133,L,FALL,1:06,Bryce Meredith,20135,Wyoming,Michael Hayes,15134,Old Dominion
2015,01/30,Ohio - Old Dominion Dual,133,W,DEC,6 - 0,Josh Parrett,20236,Ohio,Michael Hayes,15134,Old Dominion
2015,01/25,Kent State - Old Dominion Dual,133,L,DEC,4 - 3,Mack McGuire,12004,Kent State,Michael Hayes,15134,Old Dominion
2015,01/23,Buffalo - Old Dominion Dual,133,L,FALL,3:48,Sean Peacock,19725,Buffalo,Michael Hayes,15134,Old Dominion
2015,01/18,Old Dominion - American Dual,133,L,FALL,1:49,Josh Terao,20533,American,Michael Hayes,15134,Old Dominion
2015,01/10,Virginia Tech - Old Dominion (Virginia Duals),133,L,DEC,9 - 3,Kevin Norstrem,11999,Virginia Tech,Michael Hayes,15134,Old Dominion
2015,01/09,Old Dominion - Nebraska-Kearney Dual (VA Dual),133,L,FALL,5:11,Daniel DeShazer,21395,Nebraska-Kearney,Michael Hayes,15134,Old Dominion
2015,01/09,Old Dominion - Bucknell Dual (Va Dual),133,L,DEC,3 - 1,Grim Gonzalez,18150,Bucknell,Michael Hayes,15134,Old Dominion
2015,01/09,Old Dominion - Edinboro,133,W,MD,9 - 0,Anthony Rivera,14699,Edinboro,Michael Hayes,15134,Old Dominion
2015,12/29,Midlands Championships,133,W,DEC,7 - 2,Patrick Myers,11876,SIU Edwardsville,Michael Hayes,15134,Old Dominion
2015,12/29,Midlands Championships,133,L,FALL,1:53,Zane Richards,14736,Illinois,Michael Hayes,15134,Old Dominion
2015,12/29,Midlands Championships,133,L,DEC,6 - 1,Anthony Giraldo,20359,Rutgers,Michael Hayes,15134,Old Dominion
2015,12/20,Chattanooga - Old Dominion Dual,133,L,DEC,8 - 3,Nick Soto,12005,Chattanooga,Michael Hayes,15134,Old Dominion
2015,12/13,Cleveland State Open,133,W,TF4,16 - 0 7:00,Matt Liggett,19781,Clarion,Michael Hayes,15134,Old Dominion
2015,12/13,Cleveland State Open,133,L,FALL,3:46,Bryan Lantry,19723,Buffalo,Michael Hayes,15134,Old Dominion
2015,12/13,Cleveland State Open,133,W,DEC,4 - 3,Ben Ross,20331,Pittsburgh,Michael Hayes,15134,Old Dominion
2015,12/13,Cleveland State Open,133,L,DEC,6 - 3,Esteban Gomez-Rivera,18134,American,Michael Hayes,15134,Old Dominion
2015,11/29,Old Dominion - LIU Post Dual,133,W,DEC,2 - 0,Francisco Viera-Perriera,23332,LIU,Michael Hayes,15134,Old Dominion
2015,11/29,Old Dominion - Purdue Dual,133,L,DEC,6 - 4,Danny Sabatello,11741,Purdue,Michael Hayes,15134,Old Dominion
2015,11/29,Old Dominion - Wyoming Dual,133,L,DEC,3 - 1,Drew Templeman,15167,Wyoming,Michael Hayes,15134,Old Dominion
2015,11/23,Missouri - Old Dominion Dual,133,L,DEC,4 - 1,Matt Manley,13384,Missouri,Michael Hayes,15134,Old Dominion
2015,11/16,Wolfpack Open,133,W,DEC,8 - 6,Cameron O'Connor,22287,George Mason,Michael Hayes,15134,Old Dominion
2015,11/16,Wolfpack Open,133,L,MD,10 - 2,Mitch Finesilver,19861,Duke,Michael Hayes,15134,Old Dominion
2015,11/16,Wolfpack Open,133,W,TF4,16 - 1 3:34,Trent Little,16100,Campbell,Michael Hayes,15134,Old Dominion
