season,date,event,weight_class,result,result_type,score,opponent,opponent_id,opponent_school,wrestler,wrestler_id,wrestler_school
2020,03/07,PAC 12 Championships,125,W,DEC,10 - 3,Brandon Kaylor,51198,Oregon State,Jackson DiSario,57126,Stanford
2020,03/07,PAC 12 Championships,125,W,TF5,16 - 0 3:53,Benjamin Martinez,56668,Cal Poly,Jackson DiSario,57126,Stanford
2020,03/07,PAC 12 Championships,125,L,DEC,4 - 1,Brandon Courtney,50881,Arizona State,Jackson DiSario,57126,Stanford
2020,02/16,Stanford - South Dakota State Dual,125,L,DEC,6 - 3,Danny Vega,45142,South Dakota State,Jackson DiSario,57126,Stanford
2020,02/15,Stanford - North Dakota State Dual,125,W,DEC,8 - 3,McGwire Midkiff,49224,North Dakota State,Jackson DiSario,57126,Stanford
2020,02/09,Oregon State - Stanford Dual,125,L,DEC,8 - 7,Brandon Kaylor,51198,Oregon State,Jackson DiSario,57126,Stanford
2020,02/08,CSU Bakersfield - Stanford Dual,125,W,MD,14 - 2,Alejandro Hernandez-Figueroa,45325,CSU Bakersfield,Jackson DiSario,57126,Stanford
2020,01/31,Stanford - Arizona State Dual,125,L,TF5,17 - 2 7:00,Brandon Courtney,50881,Arizona State,Jackson DiSario,57126,Stanford
2020,01/24,Stanford - Utah Valley Dual,125,W,FALL,4:36,William Edelblute,57059,Utah Valley,Jackson DiSario,57126,Stanford
2020,01/18,Stanford - Life Pacific Dual,125,W,FALL,3:49,Alexander Nunez,61254,Life Pacific,Jackson DiSario,57126,Stanford
2020,01/18,Stanford - California Baptist (Calif) Dual,125,W,DEC,7 - 6,Dilan Atjun,57264,Cal Baptist,Jackson DiSario,57126,Stanford
2020,01/17,Stanford - Cal Poly Dual,125,W,TF5,15 - 0 7:00,Benjamin Martinez,56668,Cal Poly,Jackson DiSario,57126,Stanford
2020,01/01,Southern Scuffle,125,L,DEC,11 - 4,Jakob Camacho,50655,NC State,Jackson DiSario,57126,Stanford
2020,01/01,Southern Scuffle,125,W,DEC,9 - 2,Logan Treaster,49205,Navy,Jackson DiSario,57126,Stanford
2020,01/01,Southern Scuffle,125,L,MD,13 - 4,Nic Aguilar,51104,Rutgers,Jackson DiSario,57126,Stanford
2020,01/01,Southern Scuffle,125,W,FALL,2:42,Carson Smith,62812,Appalachian State,Jackson DiSario,57126,Stanford
2020,12/19,Drexel - Stanford Dual,125,W,DEC,8 - 2,Antonio Mininno,50806,Drexel,Jackson DiSario,57126,Stanford
2020,11/24,Roadrunner Open,125,W,DEC,5 - 2,Gregory Viloria,63667,Menlo,Jackson DiSario,57126,Stanford
2020,11/24,Roadrunner Open,125,W,MD,16 - 3,Keanu Perez,57267,Cal Baptist,Jackson DiSario,57126,Stanford
2020,11/24,Roadrunner Open,125,W,FALL,4:16,Joshua Nira,56354,Embry-Riddle,Jackson DiSario,57126,Stanford
2020,11/24,Roadrunner Open,125,L,DEC,4 - 2,Eddie Flores,51127,CSU Bakersfield,Jackson DiSario,57126,Stanford
2020,11/24,Roadrunner Open,125,W,FALL,2:36,Cody Cabanban,46710,Menlo,Jackson DiSario,57126,Stanford
2020,11/24,Roadrunner Open,125,W,DEC,10 - 6,Antonio Lorenzo,57329,Cal Poly,Jackson DiSario,57126,Stanford
2020,11/17,Stanford - San Francisco State Dual,125,W,TF5,19 - 2 5:31,Tony Margiotta,57016,San Francisco State,Jackson DiSario,57126,Stanford
2020,11/16,North Carolina - Stanford Dual,125,W,DEC,8 - 5,Joey Melendez,50805,North Carolina,Jackson DiSario,57126,Stanford
