season,date,event,weight_class,result,result_type,score,opponent,opponent_id,opponent_school,wrestler,wrestler_id,wrestler_school
2021,02/06,Davidson - Presbyterian Dual,133,W,FALL,6:39,Dominic Chavez,62498,Presbyterian,Kyle Gorant,51686,Davidson
2021,02/06,Gardner-Webb - Davidson Dual,133,W,DEC,6 - 4,Todd Carter,69785,Gardner-Webb,Kyle Gorant,51686,Davidson
2021,01/30,Davidson - Campbell Dual,133,L,SV-1,5 - 2,Gabe Hixenbaugh,57133,Campbell,Kyle Gorant,51686,Davidson
2021,01/30,Davidson - The Citadel Dual,133,W,INJ,7:00,Jake Rotunda,55953,The Citadel,Kyle Gorant,51686,Davidson
2021,01/23,VMI - Davidson Dual,133,W,DEC,7 - 3,Luke Fegley,67426,VMI,Kyle Gorant,51686,Davidson
2021,01/23,Chattanooga - Davidson Dual,133,L,DEC,5 - 3,Colton Landers,50949,Chattanooga,Kyle Gorant,51686,Davidson
2021,01/17,Davidson - Appalachian State Dual,133,L,DEC,12 - 8,Sean Carter,62808,Appalachian State,Kyle Gorant,51686,Davidson
2021,01/17,Bellarmine - Davidson Dual,133,W,FALL,1:17,Brandon Lucas,56951,Bellarmine,Kyle Gorant,51686,Davidson
2021,02/06,Gardner Webb Davidson Extra,133,L,DEC,1 - 0,Joseph Mecham,63714,Gardner-Webb,Noah Burstein,59677,Davidson
2021,01/30,Campbell Davidson Extra,133,L,MD,12 - 3,Chris Rivera,62331,Campbell,Noah Burstein,59677,Davidson
2021,01/17,Davidson Bellarmine Extra,133,W,MD,16 - 5,Max Dansereau,62790,Bellarmine,Noah Burstein,59677,Davidson
2021,01/17,App State Davidson Extra,133,L,FALL,0:36,Tyler Kellison,60765,Appalachian State,Noah Burstein,59677,Davidson
2021,02/06,Davidson - Presbyterian Dual,141,W,FALL,4:56,Jacob Brasseur,61212,Presbyterian,Gavin Damasco,62965,Davidson
2021,02/06,Gardner-Webb - Davidson Dual,141,L,DEC,9 - 3,Trevon Majette,51364,Gardner-Webb,Gavin Damasco,62965,Davidson
2021,01/30,Davidson - Campbell Dual,141,L,SV-1,4 - 2,Justin Rivera,61114,Campbell,Gavin Damasco,62965,Davidson
2021,01/30,Davidson - The Citadel Dual,141,W,FALL,2:05,Tyler Seeley,69604,The Citadel,Gavin Damasco,62965,Davidson
2021,01/23,VMI - Davidson Dual,141,W,DEC,2 - 0,Freddy Junko,67430,VMI,Gavin Damasco,62965,Davidson
