season,date,event,weight_class,result,result_type,score,opponent,opponent_id,opponent_school,wrestler,wrestler_id,wrestler_school
2021,03/18,NCAA Championships,125,W,DEC,7 - 0,Brandon Courtney,50881,Arizona State,Spencer Lee,49146,Iowa
2021,03/18,NCAA Championships,125,W,MD,11 - 0,Drew Hildebrandt,44818,Central Michigan,Spencer Lee,49146,Iowa
2021,03/18,NCAA Championships,125,W,MD,10 - 2,Devin Schroder,44591,Purdue,Spencer Lee,49146,Iowa
2021,03/18,NCAA Championships,125,W,MD,15 - 5,Killian Cardinale,49268,West Virginia,Spencer Lee,49146,Iowa
2021,03/18,NCAA Championships,125,W,TF5,16 - 1 1:33,Patrick McCormick,57063,Virginia,Spencer Lee,49146,Iowa
2021,03/06,Big Ten Championships,125,W,TF5,21 - 3 4:30,Devin Schroder,44591,Purdue,Spencer Lee,49146,Iowa
2021,03/06,Big Ten Championships,125,W,FALL,0:24,Rayvon Foley,50823,Michigan State,Spencer Lee,49146,Iowa
2021,03/06,Big Ten Championships,125,W,TF5,19 - 4 5:33,Dylan Ragusin,63153,Michigan,Spencer Lee,49146,Iowa
2021,02/07,Iowa - Ohio State Dual,125,W,FALL,1:32,Brady Koontz,50853,Ohio State,Spencer Lee,49146,Iowa
2021,01/31,Iowa - Illinois Dual,125,W,FALL,2:30,Justin Cardani,51687,Illinois,Spencer Lee,49146,Iowa
2021,01/22,Iowa - Minnesota Dual,125,W,FALL,1:55,Patrick McKee,50594,Minnesota,Spencer Lee,49146,Iowa
2021,01/15,Nebraska - Iowa Dual,125,W,FALL,1:21,Liam Cronin,45061,Nebraska,Spencer Lee,49146,Iowa
2021,02/07,Purdue - Iowa Dual,125,L,TF5,18 - 0 5:26,Devin Schroder,44591,Purdue,Aaron Cashman,56882,Iowa
2021,03/18,NCAA Championships,133,W,DEC,10 - 6,Korbin Myers,39637,Virginia Tech,Austin DeSanto,49117,Iowa
2021,03/18,NCAA Championships,133,W,TF5,19 - 4 7:00,Michael McGee,49264,Arizona State,Austin DeSanto,49117,Iowa
2021,03/18,NCAA Championships,133,L,DEC,3 - 2,Daton Fix,49263,Oklahoma State,Austin DeSanto,49117,Iowa
2021,03/18,NCAA Championships,133,W,MD,13 - 5,Micky Phillippi,45230,Pittsburgh,Austin DeSanto,49117,Iowa
2021,03/18,NCAA Championships,133,W,FALL,1:36,Ryan Sullivan,56764,West Virginia,Austin DeSanto,49117,Iowa
2021,03/18,NCAA Championships,133,W,TF5,19 - 4 4:34,Paul Bianchi,45589,Little Rock,Austin DeSanto,49117,Iowa
2021,03/06,Big Ten Championships,133,L,DEC,5 - 2,Roman Bravo-Young,49665,Penn State,Austin DeSanto,49117,Iowa
2021,03/06,Big Ten Championships,133,W,DEC,5 - 4,Lucas Byrd,56714,Illinois,Austin DeSanto,49117,Iowa
2021,03/06,Big Ten Championships,133,W,DEC,4 - 1,Tucker Sjomeling,49209,Nebraska,Austin DeSanto,49117,Iowa
2021,02/07,Iowa - Ohio State Dual,133,W,TF5,19 - 4 7:00,Dylan Koontz,50854,Ohio State,Austin DeSanto,49117,Iowa
2021,02/07,Purdue - Iowa Dual,133,W,TF5,23 - 8 6:59,Jake Rundell,67302,Purdue,Austin DeSanto,49117,Iowa
2021,01/31,Iowa - Illinois Dual,133,W,MD,18 - 6,Lucas Byrd,56714,Illinois,Austin DeSanto,49117,Iowa
2021,01/22,Iowa - Minnesota Dual,133,W,TF5,21 - 2 5:53,Boo Dryden,52313,Minnesota,Austin DeSanto,49117,Iowa
2021,01/15,Nebraska - Iowa Dual,133,W,TF5,21 - 6 4:57,Alex Thomsen,50601,Nebraska,Austin DeSanto,49117,Iowa
2021,01/31,Iowa Illinois Extra,133,W,MD,22 - 9,We Rachal,56818,Illinois,Cullan Schriever,57331,Iowa
2021,01/22,Iowa Minnesota Extra,133,W,MD,14 - 5,Jake Gliva,51241,Minnesota,Cullan Schriever,57331,Iowa
2021,01/15,Iowa Nebraska Extra,133,L,DEC,6 - 2,Tucker Sjomeling,49209,Nebraska,Cullan Schriever,57331,Iowa
2021,02/07,Iowa Purdue Extra,133,W,MD,21 - 8,Nathan Cummings,51073,Purdue,Colby Schriever,57332,Iowa
2021,03/18,NCAA Championships,141,L,SV-1,4 - 2,Nick Lee,49276,Penn State,Jaydin Eierman,39508,Iowa
2021,03/18,NCAA Championships,141,W,FALL,2:59,Tariq Wilson,44862,NC State,Jaydin Eierman,39508,Iowa
2021,03/18,NCAA Championships,141,W,FALL,3:49,Dresden Simon,44707,Central Michigan,Jaydin Eierman,39508,Iowa
2021,03/18,NCAA Championships,141,W,DEC,5 - 3,Cole Matthews,50936,Pittsburgh,Jaydin Eierman,39508,Iowa
2021,03/18,NCAA Championships,141,W,TF5,20 - 5 6:19,Cayden Rooks,56710,Indiana,Jaydin Eierman,39508,Iowa
2021,03/06,Big Ten Championships,141,W,DEC,6 - 5,Nick Lee,49276,Penn State,Jaydin Eierman,39508,Iowa
2021,03/06,Big Ten Championships,141,W,DEC,7 - 1,Chad Red,44683,Nebraska,Jaydin Eierman,39508,Iowa
2021,03/06,Big Ten Championships,141,W,FALL,3:59,Parker Filius,49302,Purdue,Jaydin Eierman,39508,Iowa
2021,02/07,Iowa - Ohio State Dual,141,W,FALL,5:23,Anthony Echemendia,62882,Ohio State,Jaydin Eierman,39508,Iowa
2021,02/07,Purdue - Iowa Dual,141,W,FALL,3:47,Parker Filius,49302,Purdue,Jaydin Eierman,39508,Iowa
2021,01/31,Iowa - Illinois Dual,141,W,FALL,6:05,Dylan Duncan,44647,Illinois,Jaydin Eierman,39508,Iowa
2021,01/22,Iowa - Minnesota Dual,141,W,MD,22 - 9,Marcos Polanco,57653,Minnesota,Jaydin Eierman,39508,Iowa
2021,01/15,Nebraska - Iowa Dual,141,W,DEC,8 - 4,Chad Red,44683,Nebraska,Jaydin Eierman,39508,Iowa
2021,02/07,Iowa Purdue Extra,141,W,FALL,2:47,Isaac Riddle,69602,Purdue,Justin Stickley,46895,Iowa
2021,02/07,Iowa Purdue Extra,141,W,FALL,5:00,Michael Leveille,57716,Purdue,Carter Happel,44756,Iowa
